Customer ID,Recency,Frequency,Monetary,Monetary_capped,R_score,F_score,M_score,RFM_Score,RFM_Total,Segment
14465,247,11,3926,3926,2,5,5,255,12,At Risk
14466,29,13,4267,4267,4,5,5,455,14,Champions
14467,18,12,2203,2203,5,5,4,554,14,Champions
14468,734,1,204,204,1,1,1,111,3,Lost
14469,416,4,2093,2093,1,3,4,134,8,At Risk
14470,12,3,712,712,5,3,3,533,11,Loyal Customers
14471,591,2,401,401,1,2,2,122,5,Lost
14472,104,9,2119,2119,3,5,4,354,12,Loyal Customers
14473,74,2,234,234,3,2,1,321,6,Lost
14474,46,2,1259,1259,4,2,4,424,10,New Customers
14475,72,4,1151,1151,3,3,3,333,9,Loyal Customers
14476,257,1,193,193,2,1,1,211,4,Lost
14477,20,7,1970,1970,4,4,4,444,12,Champions
14478,382,4,1277,1277,2,3,4,234,9,At Risk
14479,254,4,1125,1125,2,3,3,233,8,At Risk
14480,11,4,1300,1300,5,3,4,534,12,Loyal Customers
14481,165,5,2285,2285,3,4,4,344,11,Loyal Customers
14482,18,12,4307,4307,5,5,5,555,15,Champions
14483,282,2,257,257,2,2,1,221,5,Lost
14484,50,4,1071,1071,4,3,3,433,10,Loyal Customers
14485,39,1,163,163,4,1,1,411,6,New Customers
14486,512,2,176,176,1,2,1,121,4,Lost
14487,27,7,1266,1266,4,4,4,444,12,Champions
14488,68,1,1064,1064,3,1,3,313,7,Lost
14489,207,4,1575,1575,2,3,4,234,9,At Risk
14490,406,2,1273,1273,2,2,4,224,8,Lost
14491,175,2,341,341,3,2,2,322,7,Lost
14492,430,7,1922,1922,1,4,4,144,9,At Risk
14493,7,10,5088,5088,5,5,5,555,15,Champions
14494,26,3,401,401,4,3,2,432,9,Loyal Customers
14495,51,3,175,175,4,3,1,431,8,Loyal Customers
14496,312,7,2364,2364,2,4,4,244,10,At Risk
14497,309,2,697,697,2,2,3,223,7,Lost
14498,43,10,3901,3901,4,5,5,455,14,Champions
14499,26,7,2102,2102,4,4,4,444,12,Champions
14500,88,3,357,357,3,3,2,332,8,Loyal Customers
14501,184,2,251,251,3,2,1,321,6,Lost
14502,20,11,2427,2427,4,5,4,454,13,Champions
14503,3,6,3543,3543,5,4,5,545,14,Champions
14504,47,4,673,673,4,3,3,433,10,Loyal Customers
14505,17,19,11873,11873,5,5,5,555,15,Champions
14506,17,7,2960,2960,5,4,5,545,14,Champions
14507,24,11,3217,3217,4,5,5,455,14,Champions
14508,22,5,823,823,4,4,3,443,11,Loyal Customers
14509,534,1,111,111,1,1,1,111,3,Lost
14510,376,3,980,980,2,3,3,233,8,At Risk
14511,11,5,1315,1315,5,4,4,544,13,Champions
14512,188,7,1216,1216,3,4,4,344,11,Loyal Customers
14513,101,6,788,788,3,4,3,343,10,Loyal Customers
14514,61,9,4380,4380,3,5,5,355,13,Loyal Customers
14515,18,12,3724,3724,5,5,5,555,15,Champions
14516,516,1,151,151,1,1,1,111,3,Lost
14517,33,2,330,330,4,2,2,422,8,New Customers
14518,64,1,174,174,3,1,1,311,5,Lost
14519,684,2,203,203,1,2,1,121,4,Lost
14520,2,2,271,271,5,2,1,521,8,New Customers
14521,491,1,199,199,1,1,1,111,3,Lost
14522,24,8,1748,1748,4,4,4,444,12,Champions
14523,108,1,241,241,3,1,1,311,5,Lost
14524,32,13,2910,2910,4,5,5,455,14,Champions
14525,20,17,8019,8019,4,5,5,455,14,Champions
14526,389,1,259,259,2,1,1,211,4,Lost
14527,3,121,27191,27191,5,5,5,555,15,Champions
14528,37,1,364,364,4,1,2,412,7,New Customers
14529,60,3,579,579,3,3,2,332,8,Loyal Customers
14530,26,16,6089,6089,4,5,5,455,14,Champions
14531,480,1,376,376,1,1,2,112,4,Lost
14532,236,11,3846,3846,2,5,5,255,12,At Risk
14533,25,11,3466,3466,4,5,5,455,14,Champions
14534,3,26,6183,6183,5,5,5,555,15,Champions
14535,60,9,5962,5962,3,5,5,355,13,Loyal Customers
14536,260,1,171,171,2,1,1,211,4,Lost
14537,58,2,641,641,4,2,3,423,9,New Customers
14538,65,5,1371,1371,3,4,4,344,11,Loyal Customers
14539,16,2,537,537,5,2,2,522,9,New Customers
14540,10,11,3710,3710,5,5,5,555,15,Champions
14541,59,14,2491,2491,4,5,4,454,13,Champions
14542,186,1,103,103,3,1,1,311,5,Lost
14543,29,39,14548,14548,4,5,5,455,14,Champions
14544,24,3,2939,2939,4,3,5,435,12,Loyal Customers
14545,674,1,349,349,1,1,2,112,4,Lost
14546,5,11,5185,5185,5,5,5,555,15,Champions
14547,4,8,3975,3975,5,4,5,545,14,Champions
14548,151,9,2541,2541,3,5,4,354,12,Loyal Customers
14549,311,4,914,914,2,3,3,233,8,At Risk
14550,11,4,1345,1345,5,3,4,534,12,Loyal Customers
14551,18,7,878,878,5,4,3,543,12,Loyal Customers
14552,152,3,508,508,3,3,2,332,8,Loyal Customers
14553,19,9,1819,1819,5,5,4,554,14,Champions
14554,10,4,2279,2279,5,3,4,534,12,Loyal Customers
14555,57,6,2304,2304,4,4,4,444,12,Champions
14556,596,3,816,816,1,3,3,133,7,At Risk
14557,85,1,788,788,3,1,3,313,7,Lost
14558,654,3,656,656,1,3,3,133,7,At Risk
14559,390,1,76,76,2,1,1,211,4,Lost
14560,7,44,6114,6114,5,5,5,555,15,Champions
14561,76,3,1081,1081,3,3,3,333,9,Loyal Customers
14562,4,26,6638,6638,5,5,5,555,15,Champions
14563,510,2,625,625,1,2,3,123,6,Lost
14564,435,2,2606,2606,1,2,4,124,7,Lost
14565,96,5,3709,3709,3,4,5,345,12,Loyal Customers
14566,111,4,4092,4092,3,3,5,335,11,Loyal Customers
14567,57,2,1530,1530,4,2,4,424,10,New Customers
14568,435,1,920,920,1,1,3,113,5,Lost
14569,1,4,597,597,5,3,2,532,10,Loyal Customers
14570,281,3,512,512,2,3,2,232,7,At Risk
14571,425,1,160,160,1,1,1,111,3,Lost
14572,3,11,5521,5521,5,5,5,555,15,Champions
14573,180,13,2163,2163,3,5,4,354,12,Loyal Customers
14574,733,1,144,144,1,1,1,111,3,Lost
14575,488,1,420,420,1,1,2,112,4,Lost
14576,372,1,35,35,2,1,1,211,4,Lost
14577,13,7,1364,1364,5,4,4,544,13,Champions
14578,3,1,169,169,5,1,1,511,7,New Customers
14579,432,1,106,106,1,1,1,111,3,Lost
14580,518,1,15,15,1,1,1,111,3,Lost
14581,17,2,410,410,5,2,2,522,9,New Customers
14582,41,1,114,114,4,1,1,411,6,New Customers
14583,6,8,1660,1660,5,4,4,544,13,Champions
14584,169,8,1738,1738,3,4,4,344,11,Loyal Customers
14585,50,5,1143,1143,4,4,3,443,11,Loyal Customers
14586,277,1,237,237,2,1,1,211,4,Lost
14587,19,9,1580,1580,5,5,4,554,14,Champions
14588,578,1,135,135,1,1,1,111,3,Lost
14589,372,1,40,40,2,1,1,211,4,Lost
14590,425,20,2993,2993,1,5,5,155,11,At Risk
14591,15,4,1320,1320,5,3,4,534,12,Loyal Customers
14592,35,3,558,558,4,3,2,432,9,Loyal Customers
14593,22,12,3658,3658,4,5,5,455,14,Champions
14594,7,2,363,363,5,2,2,522,9,New Customers
14595,20,8,2164,2164,4,4,4,444,12,Champions
14596,627,1,222,222,1,1,1,111,3,Lost
14597,11,6,2185,2185,5,4,4,544,13,Champions
14598,44,2,384,384,4,2,2,422,8,New Customers
14599,390,2,458,458,2,2,2,222,6,Lost
14600,306,2,865,865,2,2,3,223,7,Lost
14601,11,1,214,214,5,1,1,511,7,New Customers
14602,656,1,205,205,1,1,1,111,3,Lost
14603,275,1,660,660,2,1,3,213,6,Lost
14604,633,1,136,136,1,1,1,111,3,Lost
14605,374,4,921,921,2,3,3,233,8,At Risk
14606,1,184,29649,28616,5,5,5,555,15,Champions
14607,16,20,22575,22575,5,5,5,555,15,Champions
14608,4,10,3343,3343,5,5,5,555,15,Champions
14609,72,10,1486,1486,3,5,4,354,12,Loyal Customers
14610,396,2,24,24,2,2,1,221,5,Lost
14611,444,2,604,604,1,2,3,123,6,Lost
14612,415,1,878,878,1,1,3,113,5,Lost
14613,680,1,76,76,1,1,1,111,3,Lost
14614,386,1,295,295,2,1,2,212,5,Lost
14615,394,5,952,952,2,4,3,243,9,At Risk
14616,243,5,528,528,2,4,2,242,8,At Risk
14617,403,2,190,190,2,2,1,221,5,Lost
14618,9,7,1342,1342,5,4,4,544,13,Champions
14619,246,2,1291,1291,2,2,4,224,8,Lost
14620,206,2,413,413,2,2,2,222,6,Lost
14621,1,9,3001,3001,5,5,5,555,15,Champions
14622,185,1,321,321,3,1,2,312,6,Lost
14623,32,10,2012,2012,4,5,4,454,13,Champions
14624,57,6,814,814,4,4,3,443,11,Loyal Customers
14625,196,11,4498,4498,2,5,5,255,12,At Risk
14626,24,11,5411,5411,4,5,5,455,14,Champions
14627,379,1,463,463,2,1,2,212,5,Lost
14628,91,5,1998,1998,3,4,4,344,11,Loyal Customers
14629,4,2,955,955,5,2,3,523,10,New Customers
14630,484,1,339,339,1,1,2,112,4,Lost
14631,51,6,2026,2026,4,4,4,444,12,Champions
14632,263,1,115,115,2,1,1,211,4,Lost
14633,266,1,345,345,2,1,2,212,5,Lost
14634,438,4,2124,2124,1,3,4,134,8,At Risk
14635,454,1,215,215,1,1,1,111,3,Lost
14636,36,2,610,610,4,2,3,423,9,New Customers
14637,677,1,107,107,1,1,1,111,3,Lost
14638,51,1,444,444,4,1,2,412,7,New Customers
14639,52,9,4979,4979,4,5,5,455,14,Champions
14640,24,10,3649,3649,4,5,5,455,14,Champions
14641,22,1,110,110,4,1,1,411,6,New Customers
14642,59,1,96,96,4,1,1,411,6,New Customers
14643,170,5,1680,1680,3,4,4,344,11,Loyal Customers
14644,68,7,2248,2248,3,4,4,344,11,Loyal Customers
14645,157,3,877,877,3,3,3,333,9,Loyal Customers
14646,2,145,526752,28616,5,5,5,555,15,Champions
14647,201,2,506,506,2,2,2,222,6,Lost
14648,416,15,4463,4463,1,5,5,155,11,At Risk
14649,5,9,3651,3651,5,5,5,555,15,Champions
14650,589,1,62,62,1,1,1,111,3,Lost
14651,67,9,2026,2026,3,5,4,354,12,Loyal Customers
14652,77,1,114,114,3,1,1,311,5,Lost
14653,1,12,3583,3583,5,5,5,555,15,Champions
14654,738,1,247,247,1,1,1,111,3,Lost
14655,8,7,3879,3879,5,4,5,545,14,Champions
14656,169,5,790,790,3,4,3,343,10,Loyal Customers
14657,18,6,1450,1450,5,4,4,544,13,Champions
14658,5,2,247,247,5,2,1,521,8,New Customers
14659,9,9,2530,2530,5,5,4,554,14,Champions
14660,87,2,286,286,3,2,2,322,7,Lost
14661,27,1,108,108,4,1,1,411,6,New Customers
14662,29,7,1376,1376,4,4,4,444,12,Champions
14663,430,2,491,491,1,2,2,122,5,Lost
14664,20,2,636,636,4,2,3,423,9,New Customers
14665,61,7,2750,2750,3,4,4,344,11,Loyal Customers
14666,24,1,180,180,4,1,1,411,6,New Customers
14667,11,54,20360,20360,5,5,5,555,15,Champions
14668,445,1,112,112,1,1,1,111,3,Lost
14669,242,7,3217,3217,2,4,5,245,11,At Risk
14670,280,3,583,583,2,3,2,232,7,At Risk
14671,549,2,1127,1127,1,2,3,123,6,Lost
14672,235,4,1113,1113,2,3,3,233,8,At Risk
14673,3,7,3037,3037,5,4,5,545,14,Champions
14674,509,1,174,174,1,1,1,111,3,Lost
14675,16,2,1016,1016,5,2,3,523,10,New Customers
14676,31,12,8357,8357,4,5,5,455,14,Champions
14677,593,1,185,185,1,1,1,111,3,Lost
14678,579,1,403,403,1,1,2,112,4,Lost
14679,382,3,1289,1289,2,3,4,234,9,At Risk
14680,25,58,55688,28616,4,5,5,455,14,Champions
14681,71,6,875,875,3,4,3,343,10,Loyal Customers
14682,188,6,1515,1515,3,4,4,344,11,Loyal Customers
14683,588,1,147,147,1,1,1,111,3,Lost
14684,26,6,1430,1430,4,4,4,444,12,Champions
14685,576,8,4537,4537,1,4,5,145,10,At Risk
14686,414,5,853,853,1,4,3,143,8,At Risk
14687,107,3,1402,1402,3,3,4,334,10,Loyal Customers
14688,8,28,7190,7190,5,5,5,555,15,Champions
14689,209,1,113,113,2,1,1,211,4,Lost
14690,44,4,778,778,4,3,3,433,10,Loyal Customers
14691,31,5,2114,2114,4,4,4,444,12,Champions
14692,137,12,1715,1715,3,5,4,354,12,Loyal Customers
14693,265,7,1165,1165,2,4,3,243,9,At Risk
14694,617,1,244,244,1,1,1,111,3,Lost
14695,519,3,1534,1534,1,3,4,134,8,At Risk
14696,4,8,2473,2473,5,4,4,544,13,Champions
14697,218,2,189,189,2,2,1,221,5,Lost
14698,2,5,1217,1217,5,4,4,544,13,Champions
14699,214,4,703,703,2,3,3,233,8,At Risk
14700,32,5,3076,3076,4,4,5,445,13,Champions
14701,11,15,4487,4487,5,5,5,555,15,Champions
14702,1,29,6357,6357,5,5,5,555,15,Champions
14703,15,1,318,318,5,1,2,512,8,New Customers
14704,20,9,1721,1721,4,5,4,454,13,Champions
14705,199,1,179,179,2,1,1,211,4,Lost
14706,619,1,368,368,1,1,2,112,4,Lost
14707,436,2,139,139,1,2,1,121,4,Lost
14708,3,5,1793,1793,5,4,4,544,13,Champions
14709,15,25,8886,8886,5,5,5,555,15,Champions
14710,14,13,1900,1900,5,5,4,554,14,Champions
14711,10,11,2840,2840,5,5,4,554,14,Champions
14712,29,4,1328,1328,4,3,4,434,11,Loyal Customers
14713,9,21,5115,5115,5,5,5,555,15,Champions
14714,24,4,906,906,4,3,3,433,10,Loyal Customers
14715,25,8,1810,1810,4,4,4,444,12,Champions
14716,43,3,543,543,4,3,2,432,9,Loyal Customers
14717,733,1,81,81,1,1,1,111,3,Lost
14718,410,1,226,226,1,1,1,111,3,Lost
14719,2,5,1582,1582,5,4,4,544,13,Champions
14720,6,3,664,664,5,3,3,533,11,Loyal Customers
14721,379,1,109,109,2,1,1,211,4,Lost
14722,147,3,490,490,3,3,2,332,8,Loyal Customers
14723,10,11,1801,1801,5,5,4,554,14,Champions
14724,590,1,342,342,1,1,2,112,4,Lost
14725,25,4,1247,1247,4,3,4,434,11,Loyal Customers
14726,655,1,116,116,1,1,1,111,3,Lost
14727,274,3,461,461,2,3,2,232,7,At Risk
14728,413,1,191,191,1,1,1,111,3,Lost
14729,374,3,586,586,2,3,2,232,7,At Risk
14730,1,8,1898,1898,5,4,4,544,13,Champions
14731,47,3,380,380,4,3,2,432,9,Loyal Customers
14732,8,19,5517,5517,5,5,5,555,15,Champions
14733,16,15,14335,14335,5,5,5,555,15,Champions
14734,426,4,1056,1056,1,3,3,133,7,At Risk
14735,4,55,12225,12225,5,5,5,555,15,Champions
14736,485,2,374,374,1,2,2,122,5,Lost
14737,4,4,3554,3554,5,3,5,535,13,Loyal Customers
14738,43,9,1822,1822,4,5,4,454,13,Champions
14739,4,25,11574,11574,5,5,5,555,15,Champions
14740,197,11,4161,4161,2,5,5,255,12,At Risk
14741,12,7,1713,1713,5,4,4,544,13,Champions
14742,435,1,580,580,1,1,2,112,4,Lost
14743,593,1,50,50,1,1,1,111,3,Lost
14744,16,14,3660,3660,5,5,5,555,15,Champions
14745,113,12,2551,2551,3,5,4,354,12,Loyal Customers
14746,406,4,594,594,2,3,2,232,7,At Risk
14747,249,1,328,328,2,1,2,212,5,Lost
14748,29,10,2682,2682,4,5,4,454,13,Champions
14749,480,1,310,310,1,1,2,112,4,Lost
14750,736,1,112,112,1,1,1,111,3,Lost
14751,684,2,126,126,1,2,1,121,4,Lost
14752,44,1,390,390,4,1,2,412,7,New Customers
14753,87,2,870,870,3,2,3,323,8,Lost
14754,45,6,1548,1548,4,4,4,444,12,Champions
14755,10,25,9973,9973,5,5,5,555,15,Champions
14756,15,3,2604,2604,5,3,4,534,12,Loyal Customers
14757,75,1,420,420,3,1,2,312,6,Lost
14758,145,7,2865,2865,3,4,4,344,11,Loyal Customers
14759,5,3,1626,1626,5,3,4,534,12,Loyal Customers
14760,297,1,89,89,2,1,1,211,4,Lost
14761,59,3,448,448,4,3,2,432,9,Loyal Customers
14762,264,2,418,418,2,2,2,222,6,Lost
14764,47,1,278,278,4,1,1,411,6,New Customers
14765,29,3,254,254,4,3,1,431,8,Loyal Customers
14766,8,11,6376,6376,5,5,5,555,15,Champions
14767,474,1,383,383,1,1,2,112,4,Lost
14768,17,2,193,193,5,2,1,521,8,New Customers
14769,3,17,15512,15512,5,5,5,555,15,Champions
14770,232,8,3638,3638,2,4,5,245,11,At Risk
14771,621,2,595,595,1,2,2,122,5,Lost
14772,112,1,139,139,3,1,1,311,5,Lost
14773,593,1,141,141,1,1,1,111,3,Lost
14774,529,1,241,241,1,1,1,111,3,Lost
14775,58,3,1012,1012,4,3,3,433,10,Loyal Customers
14776,51,15,3708,3708,4,5,5,455,14,Champions
14777,404,1,308,308,2,1,2,212,5,Lost
14778,127,2,731,731,3,2,3,323,8,Lost
14779,281,3,386,386,2,3,2,232,7,At Risk
14780,55,2,448,448,4,2,2,422,8,New Customers
14782,320,1,200,200,2,1,1,211,4,Lost
14783,659,1,307,307,1,1,2,112,4,Lost
14784,26,3,450,450,4,3,2,432,9,Loyal Customers
14785,10,2,77,77,5,2,1,521,8,New Customers
14786,550,1,91,91,1,1,1,111,3,Lost
14787,471,1,111,111,1,1,1,111,3,Lost
14788,7,3,1156,1156,5,3,3,533,11,Loyal Customers
14789,29,1,198,198,4,1,1,411,6,New Customers
14790,17,10,2527,2527,5,5,4,554,14,Champions
14791,607,1,304,304,1,1,2,112,4,Lost
14792,64,1,6,6,3,1,1,311,5,Lost
14793,21,2,626,626,4,2,3,423,9,New Customers
14794,3,10,1954,1954,5,5,4,554,14,Champions
14795,166,1,131,131,3,1,1,311,5,Lost
14796,1,27,10168,10168,5,5,5,555,15,Champions
14797,507,1,300,300,1,1,2,112,4,Lost
14798,53,8,724,724,4,4,3,443,11,Loyal Customers
14799,51,2,338,338,4,2,2,422,8,New Customers
14800,48,17,7180,7180,4,5,5,455,14,Champions
14801,61,1,189,189,3,1,1,311,5,Lost
14803,162,3,846,846,3,3,3,333,9,Loyal Customers
14804,9,1,353,353,5,1,2,512,8,New Customers
14805,15,7,1083,1083,5,4,3,543,12,Loyal Customers
14806,75,2,303,303,3,2,2,322,7,Lost
14807,391,2,504,504,2,2,2,222,6,Lost
14808,40,8,2719,2719,4,4,4,444,12,Champions
14809,621,2,687,687,1,2,3,123,6,Lost
14810,41,13,2354,2354,4,5,4,454,13,Champions
14811,387,1,170,170,2,1,1,211,4,Lost
14812,599,1,179,179,1,1,1,111,3,Lost
14813,370,4,889,889,2,3,3,233,8,At Risk
14814,581,1,153,153,1,1,1,111,3,Lost
14815,37,2,778,778,4,2,3,423,9,New Customers
14816,197,1,272,272,2,1,1,211,4,Lost
14817,200,7,3610,3610,2,4,5,245,11,At Risk
14818,74,6,1154,1154,3,4,3,343,10,Loyal Customers
14819,64,4,456,456,3,3,2,332,8,Loyal Customers
14820,21,9,1275,1275,4,5,4,454,13,Champions
14821,367,7,1230,1230,2,4,4,244,10,At Risk
14822,485,1,158,158,1,1,1,111,3,Lost
14823,180,3,321,321,3,3,2,332,8,Loyal Customers
14824,10,10,4023,4023,5,5,5,555,15,Champions
14825,4,24,4735,4735,5,5,5,555,15,Champions
14826,582,2,385,385,1,2,2,122,5,Lost
14828,197,13,9839,9839,2,5,5,255,12,At Risk
14829,29,7,1456,1456,4,4,4,444,12,Champions
14830,53,1,188,188,4,1,1,411,6,New Customers
14831,680,3,1677,1677,1,3,4,134,8,At Risk
14833,499,1,95,95,1,1,1,111,3,Lost
14834,18,7,2206,2206,5,4,4,544,13,Champions
14835,529,2,297,297,1,2,2,122,5,Lost
14836,10,3,102,102,5,3,1,531,9,Loyal Customers
14837,90,9,3460,3460,3,5,5,355,13,Loyal Customers
14838,423,2,770,770,1,2,3,123,6,Lost
14839,418,3,915,915,1,3,3,133,7,At Risk
14840,268,2,363,363,2,2,2,222,6,Lost
14841,53,14,7163,7163,4,5,5,455,14,Champions
14842,44,4,2825,2825,4,3,4,434,11,Loyal Customers
14843,437,1,212,212,1,1,1,111,3,Lost
14844,64,10,6702,6702,3,5,5,355,13,Loyal Customers
14845,600,1,150,150,1,1,1,111,3,Lost
14846,427,1,437,437,1,1,2,112,4,Lost
14847,149,3,1349,1349,3,3,4,334,10,Loyal Customers
14848,405,1,311,311,2,1,2,212,5,Lost
14849,22,43,15408,15408,4,5,5,455,14,Champions
14850,312,7,1771,1771,2,4,4,244,10,At Risk
14851,23,3,829,829,4,3,3,433,10,Loyal Customers
14852,58,18,6132,6132,4,5,5,455,14,Champions
14853,24,5,1377,1377,4,4,4,444,12,Champions
14854,78,11,4303,4303,3,5,5,355,13,Loyal Customers
14855,119,7,6520,6520,3,4,5,345,12,Loyal Customers
14856,36,3,1291,1291,4,3,4,434,11,Loyal Customers
14857,60,7,3652,3652,3,4,5,345,12,Loyal Customers
14858,506,1,181,181,1,1,1,111,3,Lost
14859,13,5,1706,1706,5,4,4,544,13,Champions
14860,19,1,170,170,5,1,1,511,7,New Customers
14861,52,10,1381,1381,4,5,4,454,13,Champions
14862,26,2,841,841,4,2,3,423,9,New Customers
14863,29,1,267,267,4,1,1,411,6,New Customers
14865,7,4,93,93,5,3,1,531,9,Loyal Customers
14866,11,17,20700,20700,5,5,5,555,15,Champions
14867,186,16,2952,2952,3,5,5,355,13,Loyal Customers
14868,3,12,4184,4184,5,5,5,555,15,Champions
14869,9,6,2778,2778,5,4,4,544,13,Champions
14870,262,6,1839,1839,2,4,4,244,10,At Risk
14871,3,9,1228,1228,5,5,4,554,14,Champions
14872,484,3,817,817,1,3,3,133,7,At Risk
14873,210,2,854,854,2,2,3,223,7,Lost
14874,535,1,116,116,1,1,1,111,3,Lost
14875,108,3,2862,2862,3,3,4,334,10,Loyal Customers
14876,521,2,257,257,1,2,1,121,4,Lost
14877,418,2,426,426,1,2,2,122,5,Lost
14878,13,25,4076,4076,5,5,5,555,15,Champions
14879,685,1,185,185,1,1,1,111,3,Lost
14880,77,3,691,691,3,3,3,333,9,Loyal Customers
14881,20,1,255,255,4,1,1,411,6,New Customers
14882,27,14,3547,3547,4,5,5,455,14,Champions
14883,19,6,762,762,5,4,3,543,12,Loyal Customers
14884,669,1,121,121,1,1,1,111,3,Lost
14885,132,3,1598,1598,3,3,4,334,10,Loyal Customers
14886,253,1,365,365,2,1,2,212,5,Lost
14887,79,1,1862,1862,3,1,4,314,8,Lost
14888,207,1,369,369,2,1,2,212,5,Lost
14889,336,1,136,136,2,1,1,211,4,Lost
14890,254,3,817,817,2,3,3,233,8,At Risk
14891,148,4,1107,1107,3,3,3,333,9,Loyal Customers
14892,691,1,202,202,1,1,1,111,3,Lost
14893,10,3,1810,1810,5,3,4,534,12,Loyal Customers
14894,85,3,1493,1493,3,3,4,334,10,Loyal Customers
14895,8,38,25120,25120,5,5,5,555,15,Champions
14896,205,8,1826,1826,2,4,4,244,10,At Risk
14897,8,8,3141,3141,5,4,5,545,14,Champions
14898,23,14,3366,3366,4,5,5,455,14,Champions
14899,395,1,1331,1331,2,1,4,214,7,Lost
14900,522,1,14,14,1,1,1,111,3,Lost
14901,11,12,1919,1919,5,5,4,554,14,Champions
14902,26,3,1036,1036,4,3,3,433,10,Loyal Customers
14903,21,5,2795,2795,4,4,4,444,12,Champions
14904,2,4,1630,1630,5,3,4,534,12,Loyal Customers
14905,158,8,1971,1971,3,4,4,344,11,Loyal Customers
14907,3,16,5548,5548,5,5,5,555,15,Champions
14908,74,2,382,382,3,2,2,322,7,Lost
14909,437,3,1405,1405,1,3,4,134,8,At Risk
14910,3,4,434,434,5,3,2,532,10,Loyal Customers
14911,1,376,272801,28616,5,5,5,555,15,Champions
14912,17,6,1889,1889,5,4,4,544,13,Champions
14913,36,8,4073,4073,4,4,5,445,13,Champions
14915,91,11,1811,1811,3,5,4,354,12,Loyal Customers
14916,71,8,3043,3043,3,4,5,345,12,Loyal Customers
14917,597,2,1124,1124,1,2,3,123,6,Lost
14918,116,9,5956,5956,3,5,5,355,13,Loyal Customers
14919,539,1,359,359,1,1,2,112,4,Lost
14920,213,3,1607,1607,2,3,4,234,9,At Risk
14921,30,2,1316,1316,4,2,4,424,10,New Customers
14922,394,2,844,844,2,2,3,223,7,Lost
14923,51,1,749,749,4,1,3,413,8,New Customers
14924,246,3,931,931,2,3,3,233,8,At Risk
14926,382,2,359,359,2,2,2,222,6,Lost
14927,397,1,308,308,2,1,2,212,5,Lost
14928,628,1,224,224,1,1,1,111,3,Lost
14929,32,2,837,837,4,2,3,423,9,New Customers
14930,109,6,5237,5237,3,4,5,345,12,Loyal Customers
14931,5,4,865,865,5,3,3,533,11,Loyal Customers
14932,366,2,566,566,2,2,2,222,6,Lost
14933,444,4,1770,1770,1,3,4,134,8,At Risk
14934,82,5,3404,3404,3,4,5,345,12,Loyal Customers
14935,297,2,2850,2850,2,2,4,224,8,Lost
14936,34,12,12411,12411,4,5,5,455,14,Champions
14937,57,3,1622,1622,4,3,4,434,11,Loyal Customers
14938,562,2,2322,2322,1,2,4,124,7,Lost
14940,418,2,531,531,1,2,2,122,5,Lost
14941,579,1,182,182,1,1,1,111,3,Lost
14942,402,4,747,747,2,3,3,233,8,At Risk
14943,663,1,108,108,1,1,1,111,3,Lost
14944,30,19,9685,9685,4,5,5,455,14,Champions
14945,414,1,179,179,1,1,1,111,3,Lost
14946,14,1,101,101,5,1,1,511,7,New Customers
14947,72,6,1050,1050,3,4,3,343,10,Loyal Customers
14948,23,6,1102,1102,4,4,3,443,11,Loyal Customers
14949,469,4,515,515,1,3,2,132,6,At Risk
14950,19,1,371,371,5,1,2,512,8,New Customers
14951,79,1,312,312,3,1,2,312,6,Lost
14952,60,32,17629,17629,3,5,5,355,13,Loyal Customers
14953,25,4,969,969,4,3,3,433,10,Loyal Customers
14954,12,2,462,462,5,2,2,522,9,New Customers
14955,733,1,164,164,1,1,1,111,3,Lost
14956,421,1,1325,1325,1,1,4,114,6,Lost
14957,253,2,262,262,2,2,1,221,5,Lost
14958,147,6,942,942,3,4,3,343,10,Loyal Customers
14959,64,4,695,695,3,3,3,333,9,Loyal Customers
14960,8,2,221,221,5,2,1,521,8,New Customers
14961,11,22,16410,16410,5,5,5,555,15,Champions
14962,271,4,367,367,2,3,2,232,7,At Risk
14963,10,12,3124,3124,5,5,5,555,15,Champions
14964,247,1,206,206,2,1,1,211,4,Lost
14965,96,2,596,596,3,2,2,322,7,Lost
14966,15,6,1064,1064,5,4,3,543,12,Loyal Customers
14967,50,6,1983,1983,4,4,4,444,12,Champions
14968,30,2,497,497,4,2,2,422,8,New Customers
14969,704,1,906,906,1,1,3,113,5,Lost
14970,68,12,4919,4919,3,5,5,355,13,Loyal Customers
14971,35,3,1098,1098,4,3,3,433,10,Loyal Customers
14972,128,2,145,145,3,2,1,321,6,Lost
14973,107,3,1314,1314,3,3,4,334,10,Loyal Customers
14974,37,1,90,90,4,1,1,411,6,New Customers
14975,57,2,472,472,4,2,2,422,8,New Customers
14976,57,6,775,775,4,4,3,443,11,Loyal Customers
14977,726,1,32,32,1,1,1,111,3,Lost
14978,72,10,3112,3112,3,5,5,355,13,Loyal Customers
14979,735,1,430,430,1,1,2,112,4,Lost
14980,737,1,151,151,1,1,1,111,3,Lost
14981,246,2,373,373,2,2,2,222,6,Lost
14982,572,1,235,235,1,1,1,111,3,Lost
14983,689,1,183,183,1,1,1,111,3,Lost
14984,19,6,1261,1261,5,4,4,544,13,Champions
14985,198,2,292,292,2,2,2,222,6,Lost
14986,376,2,563,563,2,2,2,222,6,Lost
14987,16,8,1551,1551,5,4,4,544,13,Champions
14988,212,7,2039,2039,2,4,4,244,10,At Risk
14989,662,1,342,342,1,1,2,112,4,Lost
